country,year_week,weekly_count
Belgium,2021-11-01,57829.0
Belgium,2021-11-08,73690.0
Belgium,2021-11-15,113029.0
Belgium,2021-11-22,125774.0
Belgium,2021-11-29,117316.0
Belgium,2021-12-06,88873.0
Belgium,2021-12-13,57114.0
Belgium,2021-12-20,45149.0
Belgium,2021-12-27,77857.0
Belgium,2022-01-03,155821.0
Belgium,2022-01-10,198811.0
Belgium,2022-01-17,351691.0
Belgium,2022-01-24,318844.0
Belgium,2022-01-31,185898.0
Belgium,2022-02-07,101736.0
Belgium,2022-02-14,63177.0
Belgium,2022-02-21,44833.0
Belgium,2022-02-28,44608.0
Belgium,2022-03-07,57254.0
Belgium,2022-03-14,71946.0
Belgium,2022-03-21,78603.0
Belgium,2022-03-28,71588.0
Belgium,2022-04-04,62832.0
Belgium,2022-04-11,52569.0
Belgium,2022-04-18,40209.0
Belgium,2022-04-25,32661.0
Belgium,2022-05-02,30753.0
Belgium,2022-05-09,24785.0
Belgium,2022-05-16,16112.0
Belgium,2022-05-23,9126.0
Belgium,2022-05-30,11372.0
Belgium,2022-06-06,13147.0
Bosnia And Herzegovina,2020-03-16,18.0
Bosnia And Herzegovina,2020-03-23,113.0
Bosnia And Herzegovina,2020-03-30,221.0
Bosnia And Herzegovina,2020-04-06,296.0
Bosnia And Herzegovina,2020-04-13,352.0
Bosnia And Herzegovina,2020-04-20,285.0
Bosnia And Herzegovina,2020-04-27,231.0
Bosnia And Herzegovina,2020-05-04,341.0
Bosnia And Herzegovina,2020-05-11,260.0
Bosnia And Herzegovina,2020-05-18,173.0
Bosnia And Herzegovina,2020-05-25,111.0
Bosnia And Herzegovina,2020-06-01,109.0
Bosnia And Herzegovina,2020-06-08,164.0
Bosnia And Herzegovina,2020-06-15,328.0
Bosnia And Herzegovina,2020-06-22,430.0
Bosnia And Herzegovina,2020-06-29,774.0
Bosnia And Herzegovina,2020-07-06,1188.0
Bosnia And Herzegovina,2020-07-13,1490.0
Bosnia And Herzegovina,2020-07-20,1568.0
Bosnia And Herzegovina,2020-07-27,1863.0
Bosnia And Herzegovina,2020-08-03,1857.0
Bosnia And Herzegovina,2020-08-10,2153.0
Bosnia And Herzegovina,2020-08-17,1684.0
Bosnia And Herzegovina,2020-08-24,1893.0
Bosnia And Herzegovina,2020-08-31,1891.0
Bosnia And Herzegovina,2020-09-07,1767.0
Bosnia And Herzegovina,2020-09-14,1907.0
Bosnia And Herzegovina,2020-09-21,1962.0
Bosnia And Herzegovina,2020-09-28,1492.0
Bosnia And Herzegovina,2020-10-05,1384.0
Bosnia And Herzegovina,2020-10-12,2342.0
Bosnia And Herzegovina,2020-10-19,3469.0
Bosnia And Herzegovina,2020-10-26,6777.0
Bosnia And Herzegovina,2020-11-02,10612.0
Bosnia And Herzegovina,2020-11-09,10918.0
Bosnia And Herzegovina,2020-11-16,9533.0
Bosnia And Herzegovina,2020-11-23,8050.0
Bosnia And Herzegovina,2020-11-30,7268.0
Bosnia And Herzegovina,2020-12-07,7233.0
Bosnia And Herzegovina,2020-12-14,6610.0
Bosnia And Herzegovina,2020-12-21,4889.0
Bosnia And Herzegovina,2020-12-28,3685.0
Bosnia And Herzegovina,2021-01-04,5942.0
Bosnia And Herzegovina,2021-01-11,2340.0
Bosnia And Herzegovina,2021-01-18,2070.0
Bosnia And Herzegovina,2021-01-25,2043.0
Bosnia And Herzegovina,2021-02-01,1858.0
Bosnia And Herzegovina,2021-02-08,2079.0
Bosnia And Herzegovina,2021-02-15,2295.0
Bosnia And Herzegovina,2021-02-22,3820.0
Bosnia And Herzegovina,2021-03-01,4760.0
Bosnia And Herzegovina,2021-03-08,7351.0
Bosnia And Herzegovina,2021-03-15,9560.0
Bosnia And Herzegovina,2021-03-22,11122.0
Bosnia And Herzegovina,2021-03-29,10846.0
Bosnia And Herzegovina,2021-04-05,8477.0
Bosnia And Herzegovina,2021-04-12,6513.0
Bosnia And Herzegovina,2021-04-19,5024.0
Bosnia And Herzegovina,2021-04-26,3148.0
Bosnia And Herzegovina,2021-05-03,2177.0
Bosnia And Herzegovina,2021-05-10,1303.0
Bosnia And Herzegovina,2021-05-17,917.0
Bosnia And Herzegovina,2021-05-24,642.0
Bosnia And Herzegovina,2021-05-31,408.0
Bosnia And Herzegovina,2021-06-07,276.0
Bosnia And Herzegovina,2021-06-14,189.0
Bosnia And Herzegovina,2021-06-21,133.0
Bosnia And Herzegovina,2021-06-28,80.0
Bosnia And Herzegovina,2021-07-05,106.0
Bosnia And Herzegovina,2021-07-12,108.0
Bosnia And Herzegovina,2021-07-19,204.0
Bosnia And Herzegovina,2021-07-26,303.0
Bosnia And Herzegovina,2021-08-02,532.0
Bosnia And Herzegovina,2021-08-09,1254.0
Bosnia And Herzegovina,2021-08-16,2338.0
Bosnia And Herzegovina,2021-08-23,3470.0
Bosnia And Herzegovina,2021-08-30,3983.0
Bosnia And Herzegovina,2021-09-06,3274.0
Bosnia And Herzegovina,2021-09-13,6943.0
Bosnia And Herzegovina,2021-09-20,4658.0
Bosnia And Herzegovina,2021-09-27,4780.0
Bosnia And Herzegovina,2021-10-04,4210.0
Bosnia And Herzegovina,2021-10-11,3855.0
Bosnia And Herzegovina,2021-10-18,4267.0
Bosnia And Herzegovina,2021-10-25,4999.0
Bosnia And Herzegovina,2021-11-01,5565.0
Bosnia And Herzegovina,2021-11-08,5236.0
Bosnia And Herzegovina,2021-11-15,4755.0
Bosnia And Herzegovina,2021-11-22,4315.0
Bosnia And Herzegovina,2021-11-29,4292.0
Bosnia And Herzegovina,2021-12-06,3392.0
Bosnia And Herzegovina,2021-12-13,3230.0
Bosnia And Herzegovina,2021-12-27,0.0
Bosnia And Herzegovina,2022-01-03,8161.0
Bosnia And Herzegovina,2022-01-10,14469.0
Bosnia And Herzegovina,2022-01-17,19198.0
Bosnia And Herzegovina,2022-01-24,13326.0
Bosnia And Herzegovina,2022-01-31,9463.0
Bosnia And Herzegovina,2022-02-07,7680.0
Bosnia And Herzegovina,2022-02-14,4125.0
Bosnia And Herzegovina,2022-02-21,2467.0
Bosnia And Herzegovina,2022-02-28,1276.0
Bosnia And Herzegovina,2022-03-07,881.0
Bosnia And Herzegovina,2022-03-14,917.0
Bosnia And Herzegovina,2022-03-21,778.0
Bosnia And Herzegovina,2022-03-28,681.0
Bosnia And Herzegovina,2022-04-04,463.0
Bosnia And Herzegovina,2022-04-11,239.0
Bosnia And Herzegovina,2022-04-18,404.0
Bosnia And Herzegovina,2022-04-25,246.0
Bosnia And Herzegovina,2022-05-02,268.0
Bosnia And Herzegovina,2022-05-09,224.0
Bosnia And Herzegovina,2022-05-16,166.0
Bosnia And Herzegovina,2022-05-23,143.0
Bosnia And Herzegovina,2022-05-30,110.0
Bosnia And Herzegovina,2022-06-06,114.0
Bulgaria,2020-01-06,0.0
Bulgaria,2020-01-13,0.0
Bulgaria,2020-01-20,0.0
Bulgaria,2020-01-27,0.0
Bulgaria,2020-02-03,0.0
Bulgaria,2020-02-10,0.0
Bulgaria,2020-02-17,0.0
Bulgaria,2020-02-24,0.0
Bulgaria,2020-03-02,0.0
Bulgaria,2020-03-09,4.0
Bulgaria,2020-03-16,47.0
Bulgaria,2020-03-23,134.0
Bulgaria,2020-03-30,161.0
Bulgaria,2020-04-06,185.0
Bulgaria,2020-04-13,144.0
Bulgaria,2020-04-20,219.0
Bulgaria,2020-04-27,406.0
Bulgaria,2020-05-04,318.0
Bulgaria,2020-05-11,347.0
Bulgaria,2020-05-18,246.0
Bulgaria,2020-05-25,216.0
Bulgaria,2020-06-01,86.0
Bulgaria,2020-06-08,198.0
Bulgaria,2020-06-15,555.0
Bulgaria,2020-06-22,606.0
Bulgaria,2020-06-29,753.0
Bulgaria,2020-07-06,1052.0
Bulgaria,2020-07-13,1498.0
Bulgaria,2020-07-20,1463.0
Bulgaria,2020-07-27,1674.0
Bulgaria,2020-08-03,1524.0
Bulgaria,2020-08-10,1507.0
Bulgaria,2020-08-17,990.0
Bulgaria,2020-08-24,894.0
Bulgaria,2020-08-31,937.0
Bulgaria,2020-09-07,886.0
Bulgaria,2020-09-14,841.0
Bulgaria,2020-09-21,928.0
Bulgaria,2020-09-28,1178.0
Bulgaria,2020-10-05,1521.0
Bulgaria,2020-10-12,2801.0
Bulgaria,2020-10-19,4789.0
Bulgaria,2020-10-26,8454.0
Bulgaria,2020-11-02,15282.0
Bulgaria,2020-11-09,21641.0
Bulgaria,2020-11-16,22950.0
Bulgaria,2020-11-23,23262.0
Bulgaria,2020-11-30,21050.0
Bulgaria,2020-12-07,19097.0
Bulgaria,2020-12-14,18108.0
Bulgaria,2020-12-21,12077.0
Bulgaria,2020-12-28,6355.0
Bulgaria,2021-01-04,11022.0
Bulgaria,2021-01-11,3330.0
Bulgaria,2021-01-18,2960.0
Bulgaria,2021-01-25,3922.0
Bulgaria,2021-02-01,4934.0
Bulgaria,2021-02-08,5964.0
Bulgaria,2021-02-15,6923.0
Bulgaria,2021-02-22,10267.0
Bulgaria,2021-03-01,13105.0
Bulgaria,2021-03-08,18067.0
Bulgaria,2021-03-15,24602.0
Bulgaria,2021-03-22,25290.0
Bulgaria,2021-03-29,24489.0
Bulgaria,2021-04-05,19272.0
Bulgaria,2021-04-12,14432.0
Bulgaria,2021-04-19,11137.0
Bulgaria,2021-04-26,7746.0
Bulgaria,2021-05-03,5115.0
Bulgaria,2021-05-10,4080.0
Bulgaria,2021-05-17,2524.0
Bulgaria,2021-05-24,1656.0
Bulgaria,2021-05-31,1205.0
Bulgaria,2021-06-07,868.0
Bulgaria,2021-06-14,711.0
Bulgaria,2021-06-21,510.0
Bulgaria,2021-06-28,519.0
Bulgaria,2021-07-05,412.0
Bulgaria,2021-07-12,484.0
Bulgaria,2021-07-19,699.0
Bulgaria,2021-07-26,1425.0
Bulgaria,2021-08-02,2819.0
Bulgaria,2021-08-09,5089.0
Bulgaria,2021-08-16,7949.0
Bulgaria,2021-08-23,10237.0
Bulgaria,2021-08-30,10397.0
Bulgaria,2021-09-06,9290.0
Bulgaria,2021-09-13,10893.0
Bulgaria,2021-09-20,10637.0
Bulgaria,2021-09-27,13116.0
Bulgaria,2021-10-04,14760.0
Bulgaria,2021-10-11,19378.0
Bulgaria,2021-10-18,28454.0
Bulgaria,2021-10-25,32962.0
Bulgaria,2021-11-01,30471.0
Bulgaria,2021-11-08,23313.0
Bulgaria,2021-11-15,17736.0
Bulgaria,2021-11-22,16073.0
Bulgaria,2021-11-29,13826.0
Bulgaria,2021-12-06,11702.0
Bulgaria,2021-12-13,10181.0
Bulgaria,2021-12-20,9545.0
Bulgaria,2021-12-27,14302.0
Bulgaria,2022-01-03,30517.0
Bulgaria,2022-01-10,39528.0
Bulgaria,2022-01-17,59152.0
Bulgaria,2022-01-24,61831.0
Bulgaria,2022-01-31,54043.0
Bulgaria,2022-02-07,42030.0
Bulgaria,2022-02-14,31128.0
Bulgaria,2022-02-21,21383.0
Bulgaria,2022-02-28,13015.0
Bulgaria,2022-03-07,11365.0
Bulgaria,2022-03-14,11538.0
Bulgaria,2022-03-21,9388.0
Bulgaria,2022-03-28,7351.0
Bulgaria,2022-04-04,4690.0
Bulgaria,2022-04-11,4082.0
Bulgaria,2022-04-18,3667.0
Bulgaria,2022-04-25,3837.0
Bulgaria,2022-05-02,2421.0
Bulgaria,2022-05-09,2354.0
Bulgaria,2022-05-16,1813.0
Bulgaria,2022-05-23,1342.0
Bulgaria,2022-05-30,1148.0
Bulgaria,2022-06-06,1052.0
Croatia,2020-01-06,0.0
Croatia,2020-01-13,0.0
Croatia,2020-01-20,0.0
Croatia,2020-01-27,0.0
Croatia,2020-02-03,0.0
Croatia,2020-02-10,0.0
Croatia,2020-02-17,0.0
Croatia,2020-02-24,0.0
Croatia,2020-03-02,7.0
Croatia,2020-03-09,5.0
Croatia,2020-03-16,37.0
Croatia,2020-03-23,157.0
Croatia,2020-03-30,451.0
Croatia,2020-04-06,525.0
Croatia,2020-04-13,418.0
Croatia,2020-04-20,271.0
Croatia,2020-04-27,159.0
Croatia,2020-05-04,66.0
Croatia,2020-05-11,91.0
Croatia,2020-05-18,39.0
Croatia,2020-05-25,18.0
Croatia,2020-06-01,2.0
Croatia,2020-06-08,1.0
Croatia,2020-06-15,5.0
Croatia,2020-06-22,65.0
Croatia,2020-06-29,374.0
Croatia,2020-07-06,460.0
Croatia,2020-07-13,571.0
Croatia,2020-07-20,623.0
Croatia,2020-07-27,512.0
Croatia,2020-08-03,403.0
Croatia,2020-08-10,344.0
Croatia,2020-08-17,967.0
Croatia,2020-08-24,1604.0
Croatia,2020-08-31,1948.0
Croatia,2020-09-07,1841.0
Croatia,2020-09-14,1569.0
Croatia,2020-09-21,1389.0
Croatia,2020-09-28,1275.0
Croatia,2020-10-05,1462.0
Croatia,2020-10-12,2781.0
Croatia,2020-10-19,5140.0
Croatia,2020-10-26,10800.0
Croatia,2020-11-02,15115.0
Croatia,2020-11-09,15752.0
Croatia,2020-11-16,16959.0
Croatia,2020-11-23,19512.0
Croatia,2020-11-30,22894.0
Croatia,2020-12-07,23741.0
Croatia,2020-12-14,25533.0
Croatia,2020-12-21,19076.0
Croatia,2020-12-28,9968.0
Croatia,2021-01-04,15063.0
Croatia,2021-01-11,4961.0
Croatia,2021-01-18,3966.0
Croatia,2021-01-25,3506.0
Croatia,2021-02-01,2976.0
Croatia,2021-02-08,2255.0
Croatia,2021-02-15,2288.0
Croatia,2021-02-22,3028.0
Croatia,2021-03-01,3541.0
Croatia,2021-03-08,4531.0
Croatia,2021-03-15,6594.0
Croatia,2021-03-22,9583.0
Croatia,2021-03-29,12804.0
Croatia,2021-04-05,12490.0
Croatia,2021-04-12,15274.0
Croatia,2021-04-19,14836.0
Croatia,2021-04-26,12547.0
Croatia,2021-05-03,9321.0
Croatia,2021-05-10,5896.0
Croatia,2021-05-17,3596.0
Croatia,2021-05-24,2155.0
Croatia,2021-05-31,1424.0
Croatia,2021-06-07,939.0
Croatia,2021-06-14,669.0
Croatia,2021-06-21,479.0
Croatia,2021-06-28,585.0
Croatia,2021-07-05,589.0
Croatia,2021-07-12,769.0
Croatia,2021-07-19,1026.0
Croatia,2021-07-26,1137.0
Croatia,2021-08-02,1287.0
Croatia,2021-08-09,1977.0
Croatia,2021-08-16,2743.0
Croatia,2021-08-23,3426.0
Croatia,2021-08-30,4647.0
Croatia,2021-09-06,6077.0
Croatia,2021-09-13,8069.0
Croatia,2021-09-20,7907.0
Croatia,2021-09-27,8808.0
Croatia,2021-10-04,9159.0
Croatia,2021-10-11,10056.0
Croatia,2021-10-18,17411.0
Croatia,2021-10-25,25023.0
Croatia,2021-11-01,30979.0
Croatia,2021-11-08,37425.0
Croatia,2021-11-15,31628.0
Croatia,2021-11-22,32936.0
Croatia,2021-11-29,27721.0
Croatia,2021-12-06,23165.0
Croatia,2021-12-13,21161.0
Croatia,2021-12-20,17890.0
Croatia,2021-12-27,27698.0
Croatia,2022-01-03,44654.0
Croatia,2022-01-10,51830.0
Croatia,2022-01-17,59625.0
Croatia,2022-01-24,58662.0
Croatia,2022-01-31,48058.0
Croatia,2022-02-07,34135.0
Croatia,2022-02-14,23297.0
Croatia,2022-02-21,13384.0
Croatia,2022-02-28,9232.0
Croatia,2022-03-07,9558.0
Croatia,2022-03-14,10626.0
Croatia,2022-03-21,10047.0
Croatia,2022-03-28,8671.0
Croatia,2022-04-04,6336.0
Croatia,2022-04-11,4451.0
Croatia,2022-04-18,4218.0
Croatia,2022-04-25,5247.0
Croatia,2022-05-02,4760.0
Croatia,2022-05-09,3708.0
Croatia,2022-05-16,2782.0
Croatia,2022-05-23,2185.0
Croatia,2022-05-30,1629.0
Croatia,2022-06-06,1770.0
Cyprus,2020-01-06,0.0
Cyprus,2020-01-13,0.0
Cyprus,2020-01-20,0.0
Cyprus,2020-01-27,0.0
Cyprus,2020-02-03,0.0
Cyprus,2020-02-10,0.0
Cyprus,2020-02-17,0.0
Cyprus,2020-02-24,0.0
Cyprus,2020-03-02,0.0
Cyprus,2020-03-09,1.0
Cyprus,2020-03-16,44.0
Cyprus,2020-03-23,76.0
Cyprus,2020-03-30,168.0
Cyprus,2020-04-06,208.0
Cyprus,2020-04-13,193.0
Cyprus,2020-04-20,84.0
Cyprus,2020-04-27,54.0
Cyprus,2020-05-04,49.0
Cyprus,2020-05-11,29.0
Cyprus,2020-05-18,14.0
Cyprus,2020-05-25,20.0
Cyprus,2020-06-01,11.0
Cyprus,2020-06-08,22.0
Cyprus,2020-06-15,16.0
Cyprus,2020-06-22,3.0
Cyprus,2020-06-29,8.0
Cyprus,2020-07-06,8.0
Cyprus,2020-07-13,18.0
Cyprus,2020-07-20,16.0
Cyprus,2020-07-27,23.0
Cyprus,2020-08-03,107.0
Cyprus,2020-08-10,83.0
Cyprus,2020-08-17,102.0
Cyprus,2020-08-24,79.0
Cyprus,2020-08-31,58.0
Cyprus,2020-09-07,22.0
Cyprus,2020-09-14,23.0
Cyprus,2020-09-21,79.0
Cyprus,2020-09-28,110.0
Cyprus,2020-10-05,135.0
Cyprus,2020-10-12,208.0
Cyprus,2020-10-19,657.0
Cyprus,2020-10-26,978.0
Cyprus,2020-11-02,1106.0
Cyprus,2020-11-09,1324.0
Cyprus,2020-11-16,1237.0
Cyprus,2020-11-23,1716.0
Cyprus,2020-11-30,1702.0
Cyprus,2020-12-07,2557.0
Cyprus,2020-12-14,2605.0
Cyprus,2020-12-21,2467.0
Cyprus,2020-12-28,2280.0
Cyprus,2021-01-04,6938.0
Cyprus,2021-01-11,1571.0
Cyprus,2021-01-18,943.0
Cyprus,2021-01-25,798.0
Cyprus,2021-02-01,810.0
Cyprus,2021-02-08,701.0
Cyprus,2021-02-15,704.0
Cyprus,2021-02-22,1347.0
Cyprus,2021-03-01,1912.0
Cyprus,2021-03-08,2683.0
Cyprus,2021-03-15,2541.0
Cyprus,2021-03-22,2298.0
Cyprus,2021-03-29,3093.0
Cyprus,2021-04-05,3757.0
Cyprus,2021-04-12,4789.0
Cyprus,2021-04-19,5870.0
Cyprus,2021-04-26,4038.0
Cyprus,2021-05-03,3137.0
Cyprus,2021-05-10,1540.0
Cyprus,2021-05-17,862.0
Cyprus,2021-05-24,518.0
Cyprus,2021-05-31,398.0
Cyprus,2021-06-07,422.0
Cyprus,2021-06-14,492.0
Cyprus,2021-06-21,1276.0
Cyprus,2021-06-28,3619.0
Cyprus,2021-07-05,6973.0
Cyprus,2021-07-12,8235.0
Cyprus,2021-07-19,7137.0
Cyprus,2021-07-26,4952.0
Cyprus,2021-08-02,3515.0
Cyprus,2021-08-09,2728.0
Cyprus,2021-08-16,2303.0
Cyprus,2021-08-23,1780.0
Cyprus,2021-08-30,1481.0
Cyprus,2021-09-06,1030.0
Cyprus,2021-09-13,859.0
Cyprus,2021-09-20,693.0
Cyprus,2021-09-27,634.0
Cyprus,2021-10-04,739.0
Cyprus,2021-10-11,895.0
Cyprus,2021-10-18,924.0
Cyprus,2021-10-25,1042.0
Cyprus,2021-11-01,1411.0
Cyprus,2021-11-08,1695.0
Cyprus,2021-11-15,2391.0
Cyprus,2021-11-22,3034.0
Cyprus,2021-11-29,3535.0
Cyprus,2021-12-06,3948.0
Cyprus,2021-12-13,4267.0
Cyprus,2021-12-20,5773.0
Cyprus,2021-12-27,21630.0
Cyprus,2022-01-03,30964.0
Cyprus,2022-01-10,19993.0
Cyprus,2022-01-17,14898.0
Cyprus,2022-01-24,16860.0
Cyprus,2022-01-31,19597.0
Cyprus,2022-02-07,17819.0
Cyprus,2022-02-14,15624.0
Cyprus,2022-02-21,13315.0
Cyprus,2022-02-28,13623.0
Cyprus,2022-03-07,19380.0
Cyprus,2022-03-14,25190.0
Cyprus,2022-03-21,32157.0
Cyprus,2022-03-28,29044.0
Cyprus,2022-04-04,16845.0
Cyprus,2022-04-11,8383.0
Cyprus,2022-04-18,4426.0
Cyprus,2022-04-25,5100.0
Cyprus,2022-05-02,9813.0
Cyprus,2022-05-09,8250.0
Cyprus,2022-05-16,7292.0
Cyprus,2022-05-23,6344.0
Cyprus,2022-05-30,0.0
Cyprus,2022-06-06,6864.0
Cyprus,2022-06-13,8847.0
Czechia,2020-01-06,0.0
Czechia,2020-01-13,0.0
Czechia,2020-01-20,0.0
Czechia,2020-01-27,0.0
Czechia,2020-02-03,0.0
Czechia,2020-02-10,0.0
Czechia,2020-02-17,0.0
Czechia,2020-02-24,0.0
Czechia,2020-03-02,3.0
Czechia,2020-03-09,30.0
Czechia,2020-03-16,266.0
Czechia,2020-03-23,866.0
Czechia,2020-03-30,1661.0
Czechia,2020-04-06,1773.0
Czechia,2020-04-13,1405.0
Czechia,2020-04-20,755.0
Czechia,2020-04-27,658.0
Czechia,2020-05-04,379.0
Czechia,2020-05-11,344.0
Czechia,2020-05-18,359.0
Czechia,2020-05-25,486.0
Czechia,2020-06-01,318.0
Czechia,2020-06-08,367.0
Czechia,2020-06-15,399.0
Czechia,2020-06-22,475.0
Czechia,2020-06-29,1106.0
Czechia,2020-07-06,910.0
Czechia,2020-07-13,656.0
Czechia,2020-07-20,771.0
Czechia,2020-07-27,1375.0
Czechia,2020-08-03,1454.0
Czechia,2020-08-10,1567.0
Czechia,2020-08-17,1657.0
Czechia,2020-08-24,1907.0
Czechia,2020-08-31,2449.0
Czechia,2020-09-07,3784.0
Czechia,2020-09-14,8033.0
Czechia,2020-09-21,13099.0
Czechia,2020-09-28,15306.0
Czechia,2020-10-05,17864.0
Czechia,2020-10-12,34665.0
Czechia,2020-10-19,56775.0
Czechia,2020-10-26,84210.0
Czechia,2020-11-02,83550.0
Czechia,2020-11-09,73172.0
Czechia,2020-11-16,45344.0
Czechia,2020-11-23,32156.0
Czechia,2020-11-30,27421.0
Czechia,2020-12-07,27109.0
Czechia,2020-12-14,34259.0
Czechia,2020-12-21,46543.0
Czechia,2020-12-28,46905.0
Czechia,2021-01-04,161504.0
Czechia,2021-01-11,56497.0
Czechia,2021-01-18,48223.0
Czechia,2021-01-25,47437.0
Czechia,2021-02-01,50109.0
Czechia,2021-02-08,53555.0
Czechia,2021-02-15,66344.0
Czechia,2021-02-22,82987.0
Czechia,2021-03-01,85393.0
Czechia,2021-03-08,77261.0
Czechia,2021-03-15,65080.0
Czechia,2021-03-22,49506.0
Czechia,2021-03-29,37063.0
Czechia,2021-04-05,27425.0
Czechia,2021-04-12,21559.0
Czechia,2021-04-19,17508.0
Czechia,2021-04-26,14439.0
Czechia,2021-05-03,10861.0
Czechia,2021-05-10,7657.0
Czechia,2021-05-17,5020.0
Czechia,2021-05-24,3211.0
Czechia,2021-05-31,2360.0
Czechia,2021-06-07,1429.0
Czechia,2021-06-14,943.0
Czechia,2021-06-21,698.0
Czechia,2021-06-28,1017.0
Czechia,2021-07-05,1362.0
Czechia,2021-07-12,1611.0
Czechia,2021-07-19,1353.0
Czechia,2021-07-26,1191.0
Czechia,2021-08-02,1203.0
Czechia,2021-08-09,1283.0
Czechia,2021-08-16,1302.0
Czechia,2021-08-23,1320.0
Czechia,2021-08-30,1757.0
Czechia,2021-09-06,2608.0
Czechia,2021-09-13,3070.0
Czechia,2021-09-20,3271.0
Czechia,2021-09-27,4505.0
Czechia,2021-10-04,5992.0
Czechia,2021-10-11,9626.0
Czechia,2021-10-18,21542.0
Czechia,2021-10-25,34410.0
Czechia,2021-11-01,53547.0
Czechia,2021-11-08,77037.0
Czechia,2021-11-15,107482.0
Czechia,2021-11-22,128632.0
Czechia,2021-11-29,114425.0
Czechia,2021-12-06,91210.0
Czechia,2021-12-13,68426.0
Czechia,2021-12-20,40656.0
Czechia,2021-12-27,35882.0
Czechia,2022-01-03,46972.0
Czechia,2022-01-10,72673.0
Czechia,2022-01-17,159678.0
Czechia,2022-01-24,249066.0
Czechia,2022-01-31,229655.0
Czechia,2022-02-07,159455.0
Czechia,2022-02-14,106565.0
Czechia,2022-02-21,66963.0
Czechia,2022-02-28,54245.0
Czechia,2022-03-07,53846.0
Czechia,2022-03-14,54038.0
Czechia,2022-03-21,49823.0
Czechia,2022-03-28,41836.0
Czechia,2022-04-04,31320.0
Czechia,2022-04-11,18627.0
Czechia,2022-04-18,13687.0
Czechia,2022-04-25,9918.0
Czechia,2022-05-02,6356.0
Czechia,2022-05-09,3415.0
Czechia,2022-05-16,2197.0
Czechia,2022-05-23,1545.0
Czechia,2022-05-30,1411.0
Czechia,2022-06-06,1877.0
Denmark,2020-01-06,10.0
Denmark,2020-01-13,12.0
Denmark,2020-01-20,8.0
Denmark,2020-01-27,15.0
Denmark,2020-02-03,13.0
Denmark,2020-02-10,12.0
Denmark,2020-02-17,14.0
Denmark,2020-02-24,11.0
Denmark,2020-03-02,21.0
Denmark,2020-03-09,97.0
Denmark,2020-03-16,850.0
Denmark,2020-03-23,565.0
Denmark,2020-03-30,1153.0
Denmark,2020-04-06,2181.0
Denmark,2020-04-13,1666.0
Denmark,2020-04-20,1190.0
Denmark,2020-04-27,1316.0
Denmark,2020-05-04,1005.0
Denmark,2020-05-11,677.0
Denmark,2020-05-18,448.0
Denmark,2020-05-25,396.0
Denmark,2020-06-01,310.0
Denmark,2020-06-08,252.0
Denmark,2020-06-15,272.0
Denmark,2020-06-22,324.0
Denmark,2020-06-29,196.0
Denmark,2020-07-06,125.0
Denmark,2020-07-13,170.0
Denmark,2020-07-20,264.0
Denmark,2020-07-27,249.0
Denmark,2020-08-03,494.0
Denmark,2020-08-10,896.0
Denmark,2020-08-17,893.0
Denmark,2020-08-24,623.0
Denmark,2020-08-31,592.0
Denmark,2020-09-07,1194.0
Denmark,2020-09-14,2237.0
Denmark,2020-09-21,3208.0
Denmark,2020-09-28,3631.0
Denmark,2020-10-05,2827.0
Denmark,2020-10-12,2704.0
Denmark,2020-10-19,3213.0
Denmark,2020-10-26,5859.0
Denmark,2020-11-02,4393.0
Denmark,2020-11-09,5199.0
Denmark,2020-11-16,7542.0
Denmark,2020-11-23,2755.0
Denmark,2020-11-30,8594.0
Denmark,2020-12-07,12830.0
Denmark,2020-12-14,3246.0
Denmark,2020-12-21,15370.0
Denmark,2020-12-28,17038.0
Denmark,2021-01-04,21040.0
Denmark,2021-01-11,7169.0
Denmark,2021-01-18,5408.0
Denmark,2021-01-25,3255.0
Denmark,2021-02-01,3129.0
Denmark,2021-02-08,2776.0
Denmark,2021-02-15,3602.0
Denmark,2021-02-22,3955.0
Denmark,2021-03-01,4238.0
Denmark,2021-03-08,4674.0
Denmark,2021-03-15,5181.0
Denmark,2021-03-22,5131.0
Denmark,2021-03-29,4412.0
Denmark,2021-04-05,2575.0
Denmark,2021-04-12,5059.0
Denmark,2021-04-19,4857.0
Denmark,2021-04-26,3250.0
Denmark,2021-05-03,6500.0
Denmark,2021-05-10,7239.0
Denmark,2021-05-17,6886.0
Denmark,2021-05-24,6714.0
Denmark,2021-05-31,5666.0
Denmark,2021-06-07,2823.0
Denmark,2021-06-14,1659.0
Denmark,2021-06-21,1324.0
Denmark,2021-06-28,2681.0
Denmark,2021-07-05,4621.0
Denmark,2021-07-12,6823.0
Denmark,2021-07-19,5299.0
Denmark,2021-07-26,6256.0
Denmark,2021-08-02,6360.0
Denmark,2021-08-09,6869.0
Denmark,2021-08-16,5675.0
Denmark,2021-08-23,5292.0
Denmark,2021-08-30,2937.0
Denmark,2021-09-06,3219.0
Denmark,2021-09-13,2192.0
Denmark,2021-09-20,2536.0
Denmark,2021-09-27,3038.0
Denmark,2021-10-04,4083.0
Denmark,2021-10-11,5035.0
Denmark,2021-10-18,8671.0
Denmark,2021-10-25,11889.0
Denmark,2021-11-01,15997.0
Denmark,2021-11-08,22712.0
Denmark,2021-11-15,28111.0
Denmark,2021-11-22,24896.0
Denmark,2021-11-29,34085.0
Denmark,2021-12-06,41455.0
Denmark,2021-12-13,74581.0
